onset	duration	value	trial_type
26.04318772815168	18	1	objects
43.715468648355454	18	1	faces
61.715468648355454	18	1	checkerboard
97.52990804519504	18	1	checkerboard
116.04132657404988	18	1	faces
134.01673242542893	18	1	objects
205.5356870885007	18	1	checkerboard
224.0765781677328	18	1	faces
259.99461069284007	18	1	faces
277.99729237379506	18	1	objects
295.5552976317704	18	1	checkerboard
