onset	duration	value	trial_type
25.85619590710847	18	1	objects
43.67297400627285	18	1	faces
61.67297400627285	18	1	checkerboard
97.5140243722126	18	1	checkerboard
116.07621494634076	18	1	faces
133.97049836907536	18	1	objects
205.5198245132342	18	1	checkerboard
223.988971920684	18	1	faces
259.9272060082294	18	1	faces
277.88766189944	18	1	objects
295.54706441983586	18	1	checkerboard
