onset	duration	value	trial_type
26.395041940115338	18	1	objects
43.55203091887961	18	1	checkerboard
62.066841606032554	18	1	faces
98.81476013834254	18	1	faces
115.56734638136912	18	1	checkerboard
134.76521118597157	18	1	objects
206.76443827100957	18	1	faces
223.55930589898708	18	1	checkerboard
260.7722233008644	18	1	objects
277.5636691194122	18	1	checkerboard
296.7641386274736	18	1	faces
